S.No,item,itemLabel
103,http://www.wikidata.org/entity/Q467960,Smita Patil
104,http://www.wikidata.org/entity/Q277662,Rohini
105,http://www.wikidata.org/entity/Q83670022,Moozhikkal Pankajakshi
106,http://www.wikidata.org/entity/Q465863,Shabana Azmi
107,http://www.wikidata.org/entity/Q7908870,Vaishnavi
108,http://www.wikidata.org/entity/Q467693,Manorama
109,http://www.wikidata.org/entity/Q7445968,Seetha
110,http://www.wikidata.org/entity/Q66935566,Ranjana Pandey
111,http://www.wikidata.org/entity/Q4746097,Ami Trivedi
112,http://www.wikidata.org/entity/Q7237297,Prachi Save Sathi
113,http://www.wikidata.org/entity/Q7632912,Suchitra
114,http://www.wikidata.org/entity/Q7654043,Swati Reddy
115,http://www.wikidata.org/entity/Q519392,Gita Dey
116,http://www.wikidata.org/entity/Q1290010,Surekha Sikri
117,http://www.wikidata.org/entity/Q5409784,Eunice de Souza
118,http://www.wikidata.org/entity/Q7380199,Rupali Ganguly
119,http://www.wikidata.org/entity/Q7554717,Sohini Sengupta
120,http://www.wikidata.org/entity/Q143896,Zohra Sehgal
121,http://www.wikidata.org/entity/Q12431562,Tabassum
122,http://www.wikidata.org/entity/Q3595191,Abhirami
123,http://www.wikidata.org/entity/Q16897822,Arpita Ghosh
124,http://www.wikidata.org/entity/Q7487578,Shamita Singha
125,http://www.wikidata.org/entity/Q98915809,Hemangi Kavi
126,http://www.wikidata.org/entity/Q3633274,Durga Khote
127,http://www.wikidata.org/entity/Q7260894,Purbi Joshi
128,http://www.wikidata.org/entity/Q19609610,Anurupa Roy
129,http://www.wikidata.org/entity/Q68459,Shanta Meena Bhaskar
130,http://www.wikidata.org/entity/Q159166,Vidya Balan
131,http://www.wikidata.org/entity/Q262665,Mallika Sherawat
132,http://www.wikidata.org/entity/Q31801411,Rita Vishal
133,http://www.wikidata.org/entity/Q106602281,Jaya Swami
134,http://www.wikidata.org/entity/Q106707972,Abhilasha Patil
135,http://www.wikidata.org/entity/Q4802270,Arunima Sharma
136,http://www.wikidata.org/entity/Q7246508,Priyanka Sarkar
137,http://www.wikidata.org/entity/Q4765561,Anita Kanwar
138,http://www.wikidata.org/entity/Q4770968,Antara Biswas
139,http://www.wikidata.org/entity/Q16200438,Khushboo Grewal
140,http://www.wikidata.org/entity/Q6809046,Meghana Erande
141,http://www.wikidata.org/entity/Q7246456,Priya Badlani
142,http://www.wikidata.org/entity/Q7427426,Saumya Tandon
143,http://www.wikidata.org/entity/Q7487232,Shalini Khanna
144,http://www.wikidata.org/entity/Q7487383,Shama Sikander
145,http://www.wikidata.org/entity/Q19665414,Sshivada
146,http://www.wikidata.org/entity/Q540297,Vijaya Mehta
147,http://www.wikidata.org/entity/Q3522712,Richa Pallod
148,http://www.wikidata.org/entity/Q3595148,Shwetha Menon
149,http://www.wikidata.org/entity/Q3595238,Divya Unni
150,http://www.wikidata.org/entity/Q3595475,Ila Arun
151,http://www.wikidata.org/entity/Q6479962,Lakshmy Ramakrishnan
152,http://www.wikidata.org/entity/Q116153705,Sumbul Touqeer
153,http://www.wikidata.org/entity/Q50649843,Bhargavi Narayan
154,http://www.wikidata.org/entity/Q469887,Kim Sharma
155,http://www.wikidata.org/entity/Q1231626,Divyanka Tripathi
156,http://www.wikidata.org/entity/Q122987809,Renu Sharda
157,http://www.wikidata.org/entity/Q123165808,Simaran Kaur
158,http://www.wikidata.org/entity/Q24906004,Aditi Pratap
159,http://www.wikidata.org/entity/Q4904175,Bidipta Chakraborty
160,http://www.wikidata.org/entity/Q6161680,Jasmin Bhasin
161,http://www.wikidata.org/entity/Q6167421,Jaya Seal
162,http://www.wikidata.org/entity/Q6167973,Jayshree T.
163,http://www.wikidata.org/entity/Q6319394,Jyothirmayi
164,http://www.wikidata.org/entity/Q6323697,K.P.A.C. Lalitha
165,http://www.wikidata.org/entity/Q6416669,Kishwar Merchant
166,http://www.wikidata.org/entity/Q6807581,Meena Gokuldas
167,http://www.wikidata.org/entity/Q6959697,Naina Das
168,http://www.wikidata.org/entity/Q7334475,Rimjhim Mitra
169,http://www.wikidata.org/entity/Q7336510,Rita Dutta Chakraborty
170,http://www.wikidata.org/entity/Q7376141,Rubina Dilaik
171,http://www.wikidata.org/entity/Q7494205,Shenaz Treasurywala
172,http://www.wikidata.org/entity/Q7496766,Shilpa Saklani
173,http://www.wikidata.org/entity/Q7499339,Shivani Surve
174,http://www.wikidata.org/entity/Q18918081,Raveena Ravi
175,http://www.wikidata.org/entity/Q19882088,Apoorva Arora
176,http://www.wikidata.org/entity/Q12062287,Manava Naik
177,http://www.wikidata.org/entity/Q12068128,Dipika Kakar
178,http://www.wikidata.org/entity/Q56224020,Archana Suseelan
179,http://www.wikidata.org/entity/Q15298330,Rajyalakshmi
180,http://www.wikidata.org/entity/Q16200740,Gulfam Khan
181,http://www.wikidata.org/entity/Q16201400,Ragini Nandwani
182,http://www.wikidata.org/entity/Q16202179,Fatima Sana Shaikh
183,http://www.wikidata.org/entity/Q16202541,Ekta Sohini
184,http://www.wikidata.org/entity/Q16206462,Sweta Keswani
185,http://www.wikidata.org/entity/Q16214589,Resham Tipnis
186,http://www.wikidata.org/entity/Q16221764,Gunn Kansara
187,http://www.wikidata.org/entity/Q17089032,Ashlesha Sawant
188,http://www.wikidata.org/entity/Q17151791,Aakanksha Singh
189,http://www.wikidata.org/entity/Q17332332,Gargi Roychowdhury
190,http://www.wikidata.org/entity/Q22278830,Leishangthem Tonthoingambi Devi
191,http://www.wikidata.org/entity/Q22279842,Shivani Raghuvanshi
192,http://www.wikidata.org/entity/Q33124647,Juhi Rustagi
193,http://www.wikidata.org/entity/Q110604405,Madhumita Das
194,http://www.wikidata.org/entity/Q13007209,Yamuna
195,http://www.wikidata.org/entity/Q13114896,Shari
196,http://www.wikidata.org/entity/Q14346846,Mohini
197,http://www.wikidata.org/entity/Q7070368,Nusrat Jahan
198,http://www.wikidata.org/entity/Q17388745,Pooja Sharma
199,http://www.wikidata.org/entity/Q5250630,Deepika Singh
200,http://www.wikidata.org/entity/Q7041770,Nivedita Tiwari
201,http://www.wikidata.org/entity/Q6080393,Ishita Sharma
202,http://www.wikidata.org/entity/Q7127781,Pallavi Joshi
203,http://www.wikidata.org/entity/Q103161910,Veena Jagtap
204,http://www.wikidata.org/entity/Q111521575,Falguni Desai
205,http://www.wikidata.org/entity/Q111530424,Chahat Pandey
206,http://www.wikidata.org/entity/Q105965664,Asmeeta Deshmukh
207,http://www.wikidata.org/entity/Q7246472,Priya Marathe
208,http://www.wikidata.org/entity/Q7633853,Sudipta Chakraborty
209,http://www.wikidata.org/entity/Q718211,Tisca Chopra
210,http://www.wikidata.org/entity/Q1396281,Sandhya Mridul
211,http://www.wikidata.org/entity/Q30156551,Reena Aggarwal
212,http://www.wikidata.org/entity/Q5619906,Gurdeep Kohli
213,http://www.wikidata.org/entity/Q27825974,Aneri Vajani
214,http://www.wikidata.org/entity/Q22280325,Anuja Sathe
215,http://www.wikidata.org/entity/Q7294801,Rashami Desai
216,http://www.wikidata.org/entity/Q7295459,Ratan Rajput
217,http://www.wikidata.org/entity/Q7295837,Ratna Pathak
218,http://www.wikidata.org/entity/Q7376575,Rucha Hasabnis
219,http://www.wikidata.org/entity/Q7380206,Rupanjana Mitra
220,http://www.wikidata.org/entity/Q7387707,S. N. Lakshmi
221,http://www.wikidata.org/entity/Q7397899,Sadia Dehlvi
222,http://www.wikidata.org/entity/Q7503385,Shraddha Nigam
223,http://www.wikidata.org/entity/Q7546540,Smriti Kalra
224,http://www.wikidata.org/entity/Q7560721,Sona Nair
225,http://www.wikidata.org/entity/Q7581446,Spruha Joshi
226,http://www.wikidata.org/entity/Q7633682,Sudeepa Singh
227,http://www.wikidata.org/entity/Q7633851,Sudipa Basu
228,http://www.wikidata.org/entity/Q7635226,Suhasini Mulay
229,http://www.wikidata.org/entity/Q2341578,Reema Lagoo
230,http://www.wikidata.org/entity/Q2514244,Tina Desai
231,http://www.wikidata.org/entity/Q2721590,Suhasi Goradia Dhami
232,http://www.wikidata.org/entity/Q3519783,Leela Naidu
233,http://www.wikidata.org/entity/Q3536772,K. R. Vijaya
234,http://www.wikidata.org/entity/Q3537444,Bhagyashree Patwardhan
235,http://www.wikidata.org/entity/Q4746903,Amita Nangia
236,http://www.wikidata.org/entity/Q5094848,Chhavi Pandey
237,http://www.wikidata.org/entity/Q5108577,Chriselle Almeida
238,http://www.wikidata.org/entity/Q16727189,Menaka Lalwani
239,http://www.wikidata.org/entity/Q16832270,Pari Telang
240,http://www.wikidata.org/entity/Q6880705,Mita Vashisht
241,http://www.wikidata.org/entity/Q6881653,Mithra Kurian
242,http://www.wikidata.org/entity/Q6919169,Mouni Roy
243,http://www.wikidata.org/entity/Q7487228,Shalini Arora
244,http://www.wikidata.org/entity/Q7636943,Sumana Das
245,http://www.wikidata.org/entity/Q7807890,Tina Datta
246,http://www.wikidata.org/entity/Q7825384,Toral Rasputra
247,http://www.wikidata.org/entity/Q7900751,Urmila Unni
248,http://www.wikidata.org/entity/Q7908593,Vahbbiz Dorabjee
249,http://www.wikidata.org/entity/Q7914348,Vandana Gupte
250,http://www.wikidata.org/entity/Q7928181,Vidya Sinha
251,http://www.wikidata.org/entity/Q20684151,Preeti Gupta
252,http://www.wikidata.org/entity/Q12127506,M. N. Rajam
253,http://www.wikidata.org/entity/Q13114429,Lakshmi Gopalaswamy
254,http://www.wikidata.org/entity/Q15608204,Neelima Rani
255,http://www.wikidata.org/entity/Q15651465,Srithika
256,http://www.wikidata.org/entity/Q15693767,Ritu Shivpuri
257,http://www.wikidata.org/entity/Q5617693,Gulki Joshi
258,http://www.wikidata.org/entity/Q16194633,Seema Kelkar
259,http://www.wikidata.org/entity/Q17015453,Sneha Wagh
260,http://www.wikidata.org/entity/Q6862116,Mimi Chakraborty
261,http://www.wikidata.org/entity/Q17403241,Shwetha Srivatsav
262,http://www.wikidata.org/entity/Q6933626,Mukti Mohan
263,http://www.wikidata.org/entity/Q7293141,Ranjini Haridas
264,http://www.wikidata.org/entity/Q18211037,Amita Khopkar
265,http://www.wikidata.org/entity/Q18589140,Chitra Shenoy
266,http://www.wikidata.org/entity/Q18638080,Niti Taylor
267,http://www.wikidata.org/entity/Q18685708,Prarthi Dholakia
268,http://www.wikidata.org/entity/Q49821196,Pramila Joshai
269,http://www.wikidata.org/entity/Q50376724,Rima Ramanuj
270,http://www.wikidata.org/entity/Q30249891,Priyanka Kandwal
271,http://www.wikidata.org/entity/Q21529470,Nisha Krishnan
272,http://www.wikidata.org/entity/Q13564550,Mallika Sukumaran
273,http://www.wikidata.org/entity/Q13652396,Neha Bamb
274,http://www.wikidata.org/entity/Q15930081,Beena Banerjee
275,http://www.wikidata.org/entity/Q16200055,Mithu Chakrabarty
276,http://www.wikidata.org/entity/Q16200096,Urvashi Chaudhary
277,http://www.wikidata.org/entity/Q27673476,Sreeya Remesh
278,http://www.wikidata.org/entity/Q27967745,Donal Bisht
279,http://www.wikidata.org/entity/Q19560352,Megha Dhade
280,http://www.wikidata.org/entity/Q19663157,Rajshri Rani Pandey
281,http://www.wikidata.org/entity/Q19667341,Meghna Vincent
282,http://www.wikidata.org/entity/Q23712256,Muthumani
283,http://www.wikidata.org/entity/Q27978749,Neelam Sivia
284,http://www.wikidata.org/entity/Q28378661,Sangeeta Chauhan
285,http://www.wikidata.org/entity/Q51834779,Ashwini Ekbote
286,http://www.wikidata.org/entity/Q53605203,Nirmala Chennappa
287,http://www.wikidata.org/entity/Q17495917,R. Subbalakshmi
288,http://www.wikidata.org/entity/Q59714310,Vidya Murthy
289,http://www.wikidata.org/entity/Q60040640,Bharati Kumar
290,http://www.wikidata.org/entity/Q50399361,Kaashish Vohra
291,http://www.wikidata.org/entity/Q3520566,Devayani
292,http://www.wikidata.org/entity/Q3276006,Meena
293,http://www.wikidata.org/entity/Q7283093,Ragini
294,http://www.wikidata.org/entity/Q3228884,Sukanya
295,http://www.wikidata.org/entity/Q16202553,Sonia
296,http://www.wikidata.org/entity/Q16202863,Usha
297,http://www.wikidata.org/entity/Q16146881,Anju
298,http://www.wikidata.org/entity/Q16727191,Umang Jain
299,http://www.wikidata.org/entity/Q19519495,Aparna Dixit
300,http://www.wikidata.org/entity/Q16136904,Vijayakumari
301,http://www.wikidata.org/entity/Q114450294,Myna Nandhini
302,http://www.wikidata.org/entity/Q104759946,Jiya Shankar
303,http://www.wikidata.org/entity/Q16751660,Suchita Trivedi
304,http://www.wikidata.org/entity/Q16832081,Srishty Rode
305,http://www.wikidata.org/entity/Q16832126,Nimisha Vakharia
306,http://www.wikidata.org/entity/Q7238632,Prateeksha Lonkar
307,http://www.wikidata.org/entity/Q7246483,Priya Wal
308,http://www.wikidata.org/entity/Q19321759,Mounika
309,http://www.wikidata.org/entity/Q7504343,Shruti
310,http://www.wikidata.org/entity/Q2003726,Anjum Farooki
311,http://www.wikidata.org/entity/Q2003807,Neha Marda
312,http://www.wikidata.org/entity/Q3630378,Priya Tendulkar
313,http://www.wikidata.org/entity/Q3632820,Smita Jaykar
314,http://www.wikidata.org/entity/Q3633286,Renuka Shahane
315,http://www.wikidata.org/entity/Q3785692,Himani Shivpuri
316,http://www.wikidata.org/entity/Q4277747,Meghna Malik
317,http://www.wikidata.org/entity/Q5529984,Geetha Vijayan
318,http://www.wikidata.org/entity/Q16202646,Surilie Gautam
319,http://www.wikidata.org/entity/Q16202894,Lakshmi Priyaa Chandramouli
320,http://www.wikidata.org/entity/Q16202791,Thrissur Elsy
321,http://www.wikidata.org/entity/Q6495046,Lata Sabharwal
322,http://www.wikidata.org/entity/Q6797611,Mayoori
323,http://www.wikidata.org/entity/Q7127775,Pallavi Kulkarni
324,http://www.wikidata.org/entity/Q7156651,Payal Rohatgi
325,http://www.wikidata.org/entity/Q7228874,Poorva Gokhale
326,http://www.wikidata.org/entity/Q7237252,Prabhleen Sandhu
327,http://www.wikidata.org/entity/Q30632883,Pankhuri Awasthy
328,http://www.wikidata.org/entity/Q547900,Srividya
329,http://www.wikidata.org/entity/Q1089147,Manju Pillai
330,http://www.wikidata.org/entity/Q1628810,Lillete Dubey
331,http://www.wikidata.org/entity/Q1628807,Suchitra Krishnamoorthi
332,http://www.wikidata.org/entity/Q12454357,Shubha Balsavar Khote
333,http://www.wikidata.org/entity/Q23038212,Pyumori Mehta Ghosh
334,http://www.wikidata.org/entity/Q23542650,Jayshree Arora
335,http://www.wikidata.org/entity/Q23731499,Vaishali Takkar
336,http://www.wikidata.org/entity/Q23893987,Akshara Kishor
337,http://www.wikidata.org/entity/Q3632633,Kishori Shahane
338,http://www.wikidata.org/entity/Q4661550,Aanchal Kumar
339,http://www.wikidata.org/entity/Q6395418,Ketki Dave
340,http://www.wikidata.org/entity/Q6403190,Khushi Dubey
341,http://www.wikidata.org/entity/Q17413627,Rupali Bhosale
342,http://www.wikidata.org/entity/Q17708833,Surabhi Lakshmi
343,http://www.wikidata.org/entity/Q7294974,Rashmi Gautam
344,http://www.wikidata.org/entity/Q7323504,Richa Soni
345,http://www.wikidata.org/entity/Q7336830,Ritu Barmecha
346,http://www.wikidata.org/entity/Q7366351,Roop Durgapal
347,http://www.wikidata.org/entity/Q18044734,Rashi Mal
348,http://www.wikidata.org/entity/Q7647021,Surveen Chawla
349,http://www.wikidata.org/entity/Q7683307,Tanima Sen
350,http://www.wikidata.org/entity/Q24045549,Mansi Sharma
351,http://www.wikidata.org/entity/Q22958145,Shwetha Bandekar
352,http://www.wikidata.org/entity/Q14931010,T. R. Omana
353,http://www.wikidata.org/entity/Q16154524,Ponnamma Babu
354,http://www.wikidata.org/entity/Q16198893,Supriya Karnik
355,http://www.wikidata.org/entity/Q16200601,Rosin Jolly
