S.No,item,itemLabel
99,http://www.wikidata.org/entity/Q4913801,Bina Agarwal
100,http://www.wikidata.org/entity/Q5756665,Rita Chowdhury
101,http://www.wikidata.org/entity/Q1086920,Chandra Talpade Mohanty
102,http://www.wikidata.org/entity/Q15146747,Rajeshwari Chatterjee
103,http://www.wikidata.org/entity/Q7914353,Vandana Singh
104,http://www.wikidata.org/entity/Q16773355,Bhargavi Rao
105,http://www.wikidata.org/entity/Q6479879,Lakshmi Mazumdar
106,http://www.wikidata.org/entity/Q16216522,Rachna Dhingra
107,http://www.wikidata.org/entity/Q21264580,Rohini Kuner
108,http://www.wikidata.org/entity/Q1496263,Gauri Viswanathan
109,http://www.wikidata.org/entity/Q5528727,Gayatri Reddy
110,http://www.wikidata.org/entity/Q105637214,Sandhya Raju
111,http://www.wikidata.org/entity/Q106617130,Lakshmi Viswanathan
112,http://www.wikidata.org/entity/Q15146784,Neelima Gupte
113,http://www.wikidata.org/entity/Q12997964,Anasuya Devī
114,http://www.wikidata.org/entity/Q29000743,Surjit Kaur
115,http://www.wikidata.org/entity/Q285456,Nirmala Srivastava
116,http://www.wikidata.org/entity/Q42897314,Sathupati Prasanna Sree
117,http://www.wikidata.org/entity/Q110257471,Sonal Shukla
118,http://www.wikidata.org/entity/Q28873559,Pushkala Prasad
119,http://www.wikidata.org/entity/Q19560933,Seerat Kapoor
120,http://www.wikidata.org/entity/Q5070909,Chandabai
121,http://www.wikidata.org/entity/Q5529946,Geeta Iyengar
122,http://www.wikidata.org/entity/Q7424309,Sarmistha Pritam
123,http://www.wikidata.org/entity/Q113448864,Sunita Murmu
124,http://www.wikidata.org/entity/Q113449043,Ganeshi Murmu
125,http://www.wikidata.org/entity/Q7498601,Shirin M. Rai
126,http://www.wikidata.org/entity/Q113501803,Urvashi Aneja
127,http://www.wikidata.org/entity/Q113517797,Noopur Raval
128,http://www.wikidata.org/entity/Q113570077,Satwant Kaur Rait
129,http://www.wikidata.org/entity/Q19662085,Soumi Chatterjee
130,http://www.wikidata.org/entity/Q12071510,Ira Trivedi
131,http://www.wikidata.org/entity/Q12988604,V. Geetha
132,http://www.wikidata.org/entity/Q13650523,Moovalur Ramamirtham
133,http://www.wikidata.org/entity/Q24263588,Garima Sanjay
134,http://www.wikidata.org/entity/Q117765260,Annapurna Devi Pandey
135,http://www.wikidata.org/entity/Q117765790,Jyotsna Pattnaik
136,http://www.wikidata.org/entity/Q117767695,Mandira Pattnaik
137,http://www.wikidata.org/entity/Q4796530,Arshia Sattar
138,http://www.wikidata.org/entity/Q119174040,Ambily Elizebeth George
139,http://www.wikidata.org/entity/Q16214027,Nyla Ali Khan
140,http://www.wikidata.org/entity/Q7461582,Shaheen Mistri
141,http://www.wikidata.org/entity/Q121032295,Archana Patnaik
