S.No,item,itemLabel
115,http://www.wikidata.org/entity/Q4802120,Arun Mitra
116,http://www.wikidata.org/entity/Q13110617,M.R. Chandrasekh Aran
117,http://www.wikidata.org/entity/Q4849703,Bala V. Balachandran
118,http://www.wikidata.org/entity/Q5006743,C. P. Joshi
119,http://www.wikidata.org/entity/Q16192728,Chinmoy Guha
120,http://www.wikidata.org/entity/Q981496,Raghuram Rajan
121,http://www.wikidata.org/entity/Q23071257,Naresh Guha
122,http://www.wikidata.org/entity/Q12987387,Rasamanikanar
123,http://www.wikidata.org/entity/Q2757366,Chhotubhai Purani
124,http://www.wikidata.org/entity/Q24574682,Hansanarayan Bhattacharya
125,http://www.wikidata.org/entity/Q25624556,Bikram Singh Ghuman
126,http://www.wikidata.org/entity/Q25861159,Shiladitya DasSarma
127,http://www.wikidata.org/entity/Q7131379,Pannalal Bose
128,http://www.wikidata.org/entity/Q20607606,Dr. Ravinder Ravi
129,http://www.wikidata.org/entity/Q46184108,Mayank Nalinkant Vahia
130,http://www.wikidata.org/entity/Q25586659,Abu Sayeed Ayyub
131,http://www.wikidata.org/entity/Q50186427,Nibaran Chandra Bhattacharya
132,http://www.wikidata.org/entity/Q50810370,Tapodhir Bhattacharjee
133,http://www.wikidata.org/entity/Q51954224,Rajwinder Singh
134,http://www.wikidata.org/entity/Q47459759,D. Lourdu
135,http://www.wikidata.org/entity/Q50497695,Mahendranath Sarkar
136,http://www.wikidata.org/entity/Q112337369,Jagadish Chandra Bhattacharya
137,http://www.wikidata.org/entity/Q68484625,Dr C Naganna
138,http://www.wikidata.org/entity/Q68898447,KT Veerappa
139,http://www.wikidata.org/entity/Q68898857,Dr. Arviyas Sundaram
140,http://www.wikidata.org/entity/Q48600973,Kiran Shankar Roy
141,http://www.wikidata.org/entity/Q60451604,Sridhara Das
142,http://www.wikidata.org/entity/Q64806585,Vijaysinh Chavda
143,http://www.wikidata.org/entity/Q54915242,Saju Chackalackal
144,http://www.wikidata.org/entity/Q68484241,Dr. M.G. Manjunatha
145,http://www.wikidata.org/entity/Q68898656,Dr N PrabhuShankara
146,http://www.wikidata.org/entity/Q96901165,Srikanta Dash
147,http://www.wikidata.org/entity/Q15725460,Achyutananda Goswami
148,http://www.wikidata.org/entity/Q99393692,Sanjay Chaudhary
149,http://www.wikidata.org/entity/Q12979856,Ka. Ratnam
150,http://www.wikidata.org/entity/Q104290764,John Britto Parisutham
151,http://www.wikidata.org/entity/Q105487770,Ijteba Nadwi
152,http://www.wikidata.org/entity/Q110914676,Prof. Salil Kumar Sarkar
153,http://www.wikidata.org/entity/Q102146762,Prof. Samir Kumar Sarkar
154,http://www.wikidata.org/entity/Q104438839,M. Govindarajan
155,http://www.wikidata.org/entity/Q105481543,Ramniklal Maru
156,http://www.wikidata.org/entity/Q116168133,S. Majumdar
157,http://www.wikidata.org/entity/Q106578986,Shankarlal Purohit
158,http://www.wikidata.org/entity/Q111049031,Pradeep Kumar Panda
