S.No,item,itemLabel
151,http://www.wikidata.org/entity/Q16773172,Ashok Panagariya
152,http://www.wikidata.org/entity/Q7041590,Nitya Anand
153,http://www.wikidata.org/entity/Q18127579,M.A.Aleem
154,http://www.wikidata.org/entity/Q113369124,Ambrish
155,http://www.wikidata.org/entity/Q114969835,Ritwiz Bihari
156,http://www.wikidata.org/entity/Q20995557,Angajala Rajasekhar
157,http://www.wikidata.org/entity/Q31724880,Bhumendra Guha
158,http://www.wikidata.org/entity/Q107354708,Kamaraju Suguna Ratnakar
159,http://www.wikidata.org/entity/Q1569992,Hakim Syed Zillur Rahman
160,http://www.wikidata.org/entity/Q43999837,Diptanshu Das
161,http://www.wikidata.org/entity/Q15431871,Anil Singhal
162,http://www.wikidata.org/entity/Q5250520,Deepak Pandya
163,http://www.wikidata.org/entity/Q28959466,Subrat Kumar Panda
164,http://www.wikidata.org/entity/Q18684424,Pukhraj Bafna
165,http://www.wikidata.org/entity/Q21062243,I. Bhooshana Rao
166,http://www.wikidata.org/entity/Q7278212,R S Wadia
167,http://www.wikidata.org/entity/Q120483930,Sakhamuri Sanjay Chowdary
168,http://www.wikidata.org/entity/Q7560917,Sondur Sriniwasachar
169,http://www.wikidata.org/entity/Q57006196,Dheeraj Khurana
170,http://www.wikidata.org/entity/Q19561598,Ambrish Mithal
171,http://www.wikidata.org/entity/Q61478244,Mammen Chandy
172,http://www.wikidata.org/entity/Q20047016,R. Marthanda Varma
173,http://www.wikidata.org/entity/Q21598317,Ranjit Kumar Panja
174,http://www.wikidata.org/entity/Q63430852,Ramgati Banerjee
175,http://www.wikidata.org/entity/Q23020186,C. U. Velmurugendran
176,http://www.wikidata.org/entity/Q25324880,AJ Kanwar
177,http://www.wikidata.org/entity/Q5247802,Deba Prasad Mitra
178,http://www.wikidata.org/entity/Q18421890,Kiritkumar Mansukhlal Acharya
179,http://www.wikidata.org/entity/Q7906184,V. R. Khanolkar
180,http://www.wikidata.org/entity/Q19833689,Sharad Thaker
181,http://www.wikidata.org/entity/Q12444050,Bhalchandra Nilkanth Purandare
182,http://www.wikidata.org/entity/Q54095729,Suniti Chakrabarti
183,http://www.wikidata.org/entity/Q88691887,Kamal Kant Sahu
184,http://www.wikidata.org/entity/Q17403929,Golam Yazdani
185,http://www.wikidata.org/entity/Q91231430,Rajesh Kalraiya
186,http://www.wikidata.org/entity/Q19321887,Narayana Panicker Kochupillai
187,http://www.wikidata.org/entity/Q98660994,Soumik Goswami
188,http://www.wikidata.org/entity/Q87793541,Rohit Bhargava
189,http://www.wikidata.org/entity/Q107390169,Jagarlapudi Murali Krishna Murthy
190,http://www.wikidata.org/entity/Q107439270,Digumarti Sundarasiva Rao
191,http://www.wikidata.org/entity/Q107491496,Y. Prabhakara Rao
192,http://www.wikidata.org/entity/Q37610321,Sougat Misra
193,http://www.wikidata.org/entity/Q95383818,Rajesh Benny
194,http://www.wikidata.org/entity/Q96249557,Harsh Gupta
195,http://www.wikidata.org/entity/Q90670959,Rohit Bhatia
196,http://www.wikidata.org/entity/Q6395314,Ketan Desai
197,http://www.wikidata.org/entity/Q5203741,D. Nageshwar Reddy
198,http://www.wikidata.org/entity/Q15705984,Dattatreyudu Nori
199,http://www.wikidata.org/entity/Q5203830,D. Sudhaker Rao
200,http://www.wikidata.org/entity/Q69932454,K. Rajender Reddy
201,http://www.wikidata.org/entity/Q6712807,M. Krishnan Nair
202,http://www.wikidata.org/entity/Q7283013,Raghunath Dhondo Karve
203,http://www.wikidata.org/entity/Q18619559,Sivapatham Vittal
204,http://www.wikidata.org/entity/Q318506,Deepak Chopra
205,http://www.wikidata.org/entity/Q21066758,Daljit Singh
206,http://www.wikidata.org/entity/Q107625374,Rednam Ahikrishna
207,http://www.wikidata.org/entity/Q110946524,Nimit Oza
208,http://www.wikidata.org/entity/Q16773243,Ramakant Krishnaji Deshpande
209,http://www.wikidata.org/entity/Q7117442,P. Namperumalsamy
210,http://www.wikidata.org/entity/Q7171027,Perugu Siva Reddy
211,http://www.wikidata.org/entity/Q18172422,Sudhir Patwardhan
212,http://www.wikidata.org/entity/Q16145789,Taraprasad Das
213,http://www.wikidata.org/entity/Q16057987,Bennet Abraham
214,http://www.wikidata.org/entity/Q2331819,Praveen Togadia
215,http://www.wikidata.org/entity/Q4849922,Balamurali Ambati
216,http://www.wikidata.org/entity/Q110573129,Birendra Kishore Das
217,http://www.wikidata.org/entity/Q21062638,Madan M. Rehani
218,http://www.wikidata.org/entity/Q19625801,Harsh Kumar
219,http://www.wikidata.org/entity/Q37391314,Rakesh Aggarwal
220,http://www.wikidata.org/entity/Q19595790,Amar Agarwal
221,http://www.wikidata.org/entity/Q26213605,Laxmi Chand Gupta
222,http://www.wikidata.org/entity/Q114728205,Satyabrata Nandi
223,http://www.wikidata.org/entity/Q19662750,Vijay Anand Reddy
224,http://www.wikidata.org/entity/Q19899315,Shamsheer Vayalil
225,http://www.wikidata.org/entity/Q17074754,Sunil Shroff
226,http://www.wikidata.org/entity/Q13057512,Kiran Sen
227,http://www.wikidata.org/entity/Q26236290,Mahipathi Madhwacharya Joshi
228,http://www.wikidata.org/entity/Q16011898,Arjun Dass Grover
229,http://www.wikidata.org/entity/Q18000280,Subrat Kumar Acharya
230,http://www.wikidata.org/entity/Q19664667,B. Paul Thaliath
231,http://www.wikidata.org/entity/Q19898337,Yog Raj Sharma
232,http://www.wikidata.org/entity/Q116803351,Mohit Dhawan
233,http://www.wikidata.org/entity/Q24934712,J. S. Mahashabde
234,http://www.wikidata.org/entity/Q5984471,Ibrahim B. Syed
235,http://www.wikidata.org/entity/Q6349273,Kakarla Subba Rao
236,http://www.wikidata.org/entity/Q28039221,Mukut Minz
237,http://www.wikidata.org/entity/Q7929397,Vikas Mahatme
238,http://www.wikidata.org/entity/Q29167059,Santosh G. Honavar
239,http://www.wikidata.org/entity/Q123113595,Sthabir Dasgupta
240,http://www.wikidata.org/entity/Q16727503,Subhash Bhamre
241,http://www.wikidata.org/entity/Q18344098,Pramod Kumar Julka
242,http://www.wikidata.org/entity/Q21229945,T. P. Lahane
243,http://www.wikidata.org/entity/Q24054003,Badri Nath Tandon
244,http://www.wikidata.org/entity/Q56027719,Digumarti Raghunadha Rao
245,http://www.wikidata.org/entity/Q25326689,Brijendra Kumar Rao
246,http://www.wikidata.org/entity/Q25753104,Dukhan Ram
247,http://www.wikidata.org/entity/Q89034199,Pratap Singh Hardia
248,http://www.wikidata.org/entity/Q29044172,Anil Kumar Mandal
249,http://www.wikidata.org/entity/Q16902208,Mriganko Mahato
250,http://www.wikidata.org/entity/Q95123626,Rohit Khanna
251,http://www.wikidata.org/entity/Q95119645,Rohit Shetty
252,http://www.wikidata.org/entity/Q89617135,Mathew George
253,http://www.wikidata.org/entity/Q29054117,V. S. Sangwan
254,http://www.wikidata.org/entity/Q95168974,Vaitheeswaran Ganesan Lalgudi
255,http://www.wikidata.org/entity/Q46596567,Kumaravel Somasundaram
256,http://www.wikidata.org/entity/Q111182244,Inderbir Singh Nijjar
257,http://www.wikidata.org/entity/Q92221534,Goverdhan Dutt Puri
258,http://www.wikidata.org/entity/Q95124507,Akshay Gopinathan Nair
259,http://www.wikidata.org/entity/Q107336639,P. K. Khosla
260,http://www.wikidata.org/entity/Q112965721,Raju Thomas
261,http://www.wikidata.org/entity/Q109579042,Aniket Puri
262,http://www.wikidata.org/entity/Q47126539,Krishna Kant Soni
263,http://www.wikidata.org/entity/Q115896469,Shirish Hiremath
264,http://www.wikidata.org/entity/Q12429578,Gyan Chaturvedi
265,http://www.wikidata.org/entity/Q107525832,Allareddy Raghavendra Reddy
266,http://www.wikidata.org/entity/Q18683826,Krishan Kumar Aggarwal
267,http://www.wikidata.org/entity/Q113112628,S. N. Das Gupta
268,http://www.wikidata.org/entity/Q21607735,Ashok Kumar Sarbhoy
269,http://www.wikidata.org/entity/Q12420695,Keshavrao Krishnarao Datey
270,http://www.wikidata.org/entity/Q107586570,G. Sree Rama Chandra Murty
271,http://www.wikidata.org/entity/Q107338594,Madan Lal Bhatia
272,http://www.wikidata.org/entity/Q107545951,Polavarapu Raghava Sarma
273,http://www.wikidata.org/entity/Q86828883,Rajesh Rajan
274,http://www.wikidata.org/entity/Q2214381,Salim Yusuf
275,http://www.wikidata.org/entity/Q108101243,Joyti Prokash Bose
276,http://www.wikidata.org/entity/Q19670496,Tejas Patel
277,http://www.wikidata.org/entity/Q17198228,Mathew Kalarickal
278,http://www.wikidata.org/entity/Q7238850,Praveen Chandra
279,http://www.wikidata.org/entity/Q7288790,Ramakanta Panda
280,http://www.wikidata.org/entity/Q28967649,Freemu Varghese
281,http://www.wikidata.org/entity/Q21686034,J. S. Guleria
282,http://www.wikidata.org/entity/Q24809972,K. K. Talwar
283,http://www.wikidata.org/entity/Q7382531,Rustom Jal Vakil
284,http://www.wikidata.org/entity/Q18355259,Sarbeswar Sahariah
285,http://www.wikidata.org/entity/Q18392121,Nitish Naik
286,http://www.wikidata.org/entity/Q18686611,Mansoor Hasan
287,http://www.wikidata.org/entity/Q47126034,Nidhi Sharma
